bug_id,desc,severity
647714,browser.tabs.autohide hides menu button as well when only one tab,critical
648501,"Crashes when accidental left klik-drag is performed, while multiple tabs are opened.",critical
648983,Firefox crashes as soon as the page is loaded.,critical
649936,TI: Crash [@ JSAtom::unitStaticTable],critical
649969,"mozilla is keeping all of my sites logged on when i am closing mozilla completely.  facebook, bank, etc.",major
650,resizing window horiz. changes table layout incorrectly,major
650001,In-line SVG auto-decode enabling XSS,major
650173,Bugzilla 4 priority names can't be distinguished in search results,minor
650299,Don't leak the proxy call trap with Function.prototype.toString,minor
650520,Video Downloader get corrupted,major
65055,ns4 plugins (and Java) won't load if XFree86-devel libs are not installed,major
650618,"""Assertion failure: obj->isGlobal(),""",critical
650633,"""Assertion failure: obj"" with InstallTrigger, typed array [@ js_IsArrayBuffer] [@ js::ArrayBuffer::prop_getByteLength]",critical
650663,TI: Crash [@ JSString::isLinear],critical
650796,"""Report Web Forgery"" is available only from the menu bar",minor
651218,TI: SIGTRAP with catch/yield,critical
652051,favicon does not changing at gmail when new mail arrives,minor
652064,"crash [@ nsMediaCache::GetBlockOwner(int, nsMediaCacheStream*)]",critical
652128,Firefox 5.0a2 Crash Report [@ mozilla::layers::CanvasLayerD3D9::RenderLayer() ],critical
652430,Crash immediately upon enter full screen from youtube,critical
652731,"Remove check for ZIP in JS configure, since spidermonkey does not require it",minor
653081,[meta] Crash [@ js::Shape::trace(JSTracer*) ][@ js::Shape::trace ],critical
653355,Content Collapse,major
653618,When start Firefox in maximized mode there is a white bar at the bottom of the window.,minor
653638,"When I installed 4, my norton toolbar and identity safe are gone.",major
653921,"TD bgcolor=#bc33d is ok, TD style background-color:#bc33d is not ok",minor
654016,Using the base64 to help XSS attack,minor
65436,cursor doesn´t place in correct line,minor
654951,Quitting firefox when multiple windows are open loses any open tabs,critical
654984,A ATTACK FROM MOZILLA FIREFOX EXE KEEPS HITTING MY COMPUTER ON FACEBOOK,critical
655031,Firefox can be used as Keylogger to Steal your passwords by easily modifying omni.jar file!!,major
655191,Layout is erroneously expanded for generated content when multi-column CSS is used and the parent has padding.,major
655679,"When add-ons manager is the only opened tab, there is no way to get navigation bar at this tab",minor
655791,crashes when SSRS reports are open for an unpredictable amount of time,critical
656067,"Firefox 6.0a1 Crash [@ js::Interpret(JSContext*, js::StackFrame*, unsigned int, js::InterpMode) ]",critical
656471,crash [@ msvcrt.dll@0x2070],critical
656758,"Firefox Crash [@ nsSocketInputStream::Read(char*, unsigned int, unsigned int*) ]",critical
656788,Cant bookmark by dragging URL from location bar,major
656794,Mz FF4.01b10 and 11 will not uninstall; FF4.0.1 will no longer open; had to reload W7 to get com-pooter back.,critical
656922,Looping image requests with two tabs opened,major
657017,Yahoo Mail will not download in Firefox anymore.    Thank God for Internet Explorer.,critical
657200,Thunderbird doesn't ask for password after failed POP3 login,major
657358,Dowloaded files are deleted automatically,major
657682,FireFox 4 incompatible with skype,critical
657904,"Thunderbird fails to send messages, but hangs until timeout",major
657943,Repositioning and Transitions will crash Rendering Process (seems so).,critical
658345,OGG files are displaying an application/ogg MIME type instead of audio/ogg when using the File API.,minor
658464,"TI: ""Assertion failure: op != JSOP_TRAP,"", with trap",critical
659114,video disappeared in youtube,major
659147,[Mac] Firefox 6.0a1 Crash Report [@ nsUserFontSet::ReplaceFontEntry ],critical
659456,"TI: Assertion failure: !inline_, at methodjit/MethodJIT.cpp:1297",critical
659904,Crash [@ nsGlobalWindow::GetLocalStorage(nsIDOMStorage**) ] mainly with Webmynd's Search Tabs,critical
660152,TI: Crash [@ js::types::TypeFailure] involving missing type at #2:00033 pushed 0: float,critical
660391,"After closing Print preview, the favicon and the domain name highlighting disappears from the navigation bar",minor
660402,WebGL hangs the browser on my system,critical
660507,'ask me every time' cookie management makes 'remember password' popup disappear before the latter can be responded to,minor
66061,Site crashes/hangs Mozilla in IL_Type,critical
660624,cookieBehavior set to 1 blocks first-party cookies,major
661438,Facebook,minor
66148,Mozilla doesn't use the right application data directory on Windows,minor
661536,"double iframes, no charset, UTF-7 and XSS attack",major
661819,Values for All Sites in about:permissions displays last selected site's values,major
661904,Firefox can only connect to a Ogg live stream once unless cookies are cleared.,minor
661964,Hangs/won't stop specially crafted script that uses setInterval,critical
66205,NPP_Write passed wrong buffer pointer in Netscape 6.0,critical
663325,crash [@ fslsp.dll@0x19d6f],critical
663327,crash [@ BitmapRealization::BatchTracker::~BatchTracker()],critical
66346,Function Names shorter than two letters don't work!?!,minor
663822,Inappropriate update status if update server presents an untrusted certificate,major
664567,Excessive ChromeWorker Thread Usage,major
664826,Firefox hang @ hang | mozilla::plugins::PPluginScriptableObjectParent,critical
664983,"Content Security Policy, violation reports, leak web proxy credentials",major
665010,"If the configuration is stored via NFS and the space or quota on the export is exceeded, all settings get lost.",critical
665064,firefox dont remove private browsing,major
665327,emsc-csem.org web site freezes Firefox 4.0.1,critical
665628,Memory leaks with jQuery in FF 4,critical
666225,[@ nsFrame::HandlePress ] Browser crash on changing <input type=text> to type=file,major
666278,Crash in js::GCHelperThread::doSweep at RtlEnterCriticalSection,critical
666296,Zoom changing when I'm not writing www,minor
666344,Firefox crashes when using Mercury Messenger's hotmail link,critical
666363,Compose window is invisible with dual-monitor when TB mail window open on non-main monitor,major
666696,text-overflow marker (ellipsis) in a <textarea> overlaps the content,minor
66687,Browser freezes or crashes(sometimes) if invalid folder name on harddrive is entered and ENTER is hit,major
667149,Link hover tip truncates the domain name when the URL is long,major
667178,"""http://"" isn't showing on location bar",minor
667264,Stops responding at different times not a complete crash,critical
667322,dom/ipc tests are copied when tests are disabled,minor
667507,"TM/JM: ""Assertion failure: shape->previous() == obj->lastProperty(),"" with gc",critical
667609,Recipient email address is not generated on reply,major
6702,Represents spaces in profile name as %20,major
670319,"""ASSERTION: function object has parent of unknown class""",critical
670839,Firefox 6.0 crash icf (Safe Eyes??),critical
671797,Too-much-recursion through array_forEach,critical
671955,Crash in JS_free | PostMessageEvent::Run,critical
67200,file:///// URLs don't work in links,major
672262,"Firefox 8.0a1 Crash [@ js::Bindings::getLocalNameArray(JSContext*, js::Vector<JSAtom*, int, js::TempAllocPolicy>*) ]",critical
673011,crash [@ mozilla::gl::GLContext::SetBlitFramebufferForDestTexture ],critical
673456,[10.7] crash libobjc,critical
673984,crash in _purecall | nsImageLoader::DoRedraw(nsRect const*),critical
674211,Background Colour Printing regardless of set,major
674565,crash [@ libGLESv2_adreno200.so@0x7a122 ],critical
675246,Crash [@ nsLayoutUtils::GetStyleFrame(nsIFrame*) ]  when printing with tfoot::after position:fixed,critical
675536,crash [@ nsContentUtils::IsEventAttributeName] when viewing RSS feed,critical
67563,"Crash on certain properties of OPTION, TH or TD",major
675921,"TI: ""Assertion failure: codeArray[offset],"" with trap",critical
675924,"[@ nsScriptableUnescapeHTML::ParseFragment(nsAString_internal const&, int, nsIURI*, nsIDOMElement*, nsIDOMDocumentFragment**) ]",critical
676368,crash @ libxul.so@0x9df494 while loading browser on Nexus S,critical
677957,"Assertion failure: !cx->iterValue.isMagic(JS_NO_ITER_VALUE), at jsiter.cpp:1017",critical
678141,TI: Crash [@ defaultValue],critical
67840,Missing/incomplete nsIFontEnumerator::HaveFontFor method,critical
678409,PGO builds with jemalloc broken due to missing jemalloc.pgd,critical
67854,bonsai query results sometimes don't paint,major
679030,"Firefox 8.0a1 Crash [@ PK11PasswordPrompt(PK11SlotInfoStr*, int, void*) ]",critical
67927,Targeted links not working properly,major
679627,Startup crash GetPositionSizeFVF,critical
680127,"Firefox Startup Crash @ NS_URIChainHasFlags(nsIURI*, unsigned int, int*)",critical
680303,Temporary filename overflow,major
680862,Flash plugin crashes,critical
681386,Firefox Crash [@ mozalloc_abort(char const* const) | NS_DebugBreak_P | mozilla::plugins::PluginModuleChild::ShouldContinueFromReplyTimeout() ],critical
681633,crash [@ nsExternalAppHandler::OpenWithApplication()],critical
682251,Segmentation fault at js_EmitTree in jsemit.cpp,critical
682544,The Window menu is incorrectly in blue.,minor
682727,"Crash during datamove (ACCESS VIOLATION READ) [@ memcpy | nsAString_internal::Assign(unsigned short const*, unsigned int)]",critical
682916,Firefox Crash [@ XPC_WN_NoHelper_Finalize ],critical
682974,crash nsTHashtable,critical
68313,Crash in NS_NewFrameManager,major
68349,Can't highlight link by dragging.,major
68350,New page displayed in place of just add the footer,major
684147,"Dependency tree misleading, doesn't show bugs with an intermediate resolved bug",minor
684497,crash gfxFontFamily::Release,critical
685084,unused variable 'lm' in mozilla::widget::PuppetWidget::DispatchPaintEvent(),minor
685806,Panel anchored to the left edge of a toplevel xul window overlaps the window if moved to the left screen edge,major
686620,"Assertion failure: !hasLazyType(), at jsobj.h:888",critical
687293,"Firefox 9.0a1 Crash Report [@ js::mjit::Recompiler::expandInlineFrames(JSCompartment*, js::StackFrame*, js::mjit::CallSite*, js::StackFrame*, js::VMFrame*) ]",critical
687399,"Assertion failure: copied == 0, at ../methodjit/FrameEntry.h:180",critical
